Customer ID,Age,Gender,Subscription Status,Location,Previous Purchases,Frequency of Purchases,Payment Method
2423,30,Male,No,Georgia,45,Weekly,Credit Card
2424,49,Male,No,West Virginia,7,Every 3 Months,PayPal
2425,49,Male,No,Delaware,28,Bi-Weekly,Debit Card
2426,58,Male,No,North Dakota,34,Quarterly,Venmo
2427,70,Male,No,Florida,26,Every 3 Months,Venmo
2428,27,Male,No,Oregon,45,Quarterly,Debit Card
2429,65,Male,No,Idaho,34,Annually,PayPal
2430,57,Male,No,Virginia,47,Fortnightly,PayPal
2431,20,Male,No,North Dakota,42,Quarterly,Cash
2432,34,Male,No,Alabama,27,Every 3 Months,Cash
2433,59,Male,No,Hawaii,43,Monthly,PayPal
2434,54,Male,No,Oregon,16,Bi-Weekly,Cash
2435,36,Male,No,Utah,40,Monthly,Cash
2436,21,Male,No,Hawaii,29,Bi-Weekly,Cash
2437,52,Male,No,Connecticut,38,Quarterly,Credit Card
2438,43,Male,No,Wyoming,34,Weekly,Credit Card
2439,32,Male,No,Delaware,30,Weekly,Cash
2440,55,Male,No,Arkansas,45,Annually,Cash
2441,31,Male,No,Indiana,47,Annually,Bank Transfer
2442,45,Male,No,California,5,Monthly,Credit Card
2443,53,Male,No,Wyoming,50,Bi-Weekly,PayPal
2444,24,Male,No,South Dakota,24,Bi-Weekly,Venmo
2445,47,Male,No,West Virginia,15,Bi-Weekly,Cash
2446,63,Male,No,Tennessee,50,Weekly,PayPal
2447,38,Male,No,Alaska,7,Monthly,Cash
2448,59,Male,No,South Dakota,10,Fortnightly,Venmo
2449,54,Male,No,Tennessee,38,Bi-Weekly,Bank Transfer
2450,26,Male,No,Alabama,31,Fortnightly,Debit Card
2451,68,Male,No,North Carolina,7,Quarterly,Venmo
2452,41,Male,No,Oklahoma,27,Monthly,Debit Card
2453,68,Male,No,New York,45,Every 3 Months,Venmo
2454,21,Male,No,Iowa,13,Annually,PayPal
2455,32,Male,No,Alaska,33,Annually,Bank Transfer
2456,20,Male,No,Alaska,25,Every 3 Months,PayPal
2457,59,Male,No,Nebraska,5,Monthly,Credit Card
2458,53,Male,No,Delaware,23,Quarterly,PayPal
2459,66,Male,No,Texas,17,Weekly,Bank Transfer
2460,47,Male,No,Missouri,14,Weekly,PayPal
2461,58,Male,No,Maine,28,Annually,Venmo
2462,28,Male,No,Pennsylvania,19,Weekly,PayPal
2463,68,Male,No,Missouri,31,Bi-Weekly,Venmo
2464,60,Male,No,Mississippi,25,Bi-Weekly,Bank Transfer
2465,47,Male,No,Hawaii,4,Bi-Weekly,Debit Card
2466,18,Male,No,Texas,20,Weekly,Cash
2467,32,Male,No,South Dakota,37,Annually,Cash
2468,27,Male,No,New Jersey,28,Annually,Debit Card
2469,65,Male,No,Connecticut,6,Weekly,Credit Card
2470,68,Male,No,Maryland,27,Annually,Cash
2471,55,Male,No,Arizona,29,Fortnightly,Cash
2472,30,Male,No,Oklahoma,1,Annually,Cash
2473,24,Male,No,Utah,31,Annually,Bank Transfer
2474,57,Male,No,Arkansas,28,Quarterly,Cash
2475,23,Male,No,North Carolina,19,Quarterly,Cash
2476,69,Male,No,California,36,Monthly,Bank Transfer
2477,60,Male,No,Colorado,28,Monthly,Debit Card
2478,25,Male,No,California,29,Weekly,Debit Card
2479,18,Male,No,Vermont,9,Every 3 Months,Cash
2480,37,Male,No,Kansas,26,Every 3 Months,Venmo
2481,61,Male,No,Ohio,7,Fortnightly,Debit Card
2482,41,Male,No,New Jersey,35,Weekly,Venmo
2483,69,Male,No,Arizona,46,Every 3 Months,PayPal
2484,32,Male,No,Arizona,8,Monthly,PayPal
2485,60,Male,No,New Hampshire,50,Every 3 Months,Bank Transfer
2486,43,Male,No,Louisiana,37,Annually,Credit Card
2487,61,Male,No,Texas,6,Fortnightly,Credit Card
2488,57,Male,No,Montana,16,Bi-Weekly,PayPal
2489,56,Male,No,New Hampshire,30,Monthly,Credit Card
2490,66,Male,No,South Dakota,50,Quarterly,Credit Card
2491,52,Male,No,Montana,5,Every 3 Months,PayPal
2492,63,Male,No,North Carolina,15,Monthly,Debit Card
2493,50,Male,No,South Dakota,34,Bi-Weekly,Venmo
2494,21,Male,No,Maine,6,Every 3 Months,Cash
2495,42,Male,No,Oklahoma,26,Annually,PayPal
2496,40,Male,No,Nebraska,34,Every 3 Months,Bank Transfer
2497,67,Male,No,Illinois,37,Weekly,Bank Transfer
2498,35,Male,No,Colorado,28,Annually,Bank Transfer
2499,18,Male,No,Massachusetts,38,Fortnightly,Cash
2500,52,Male,No,Louisiana,2,Quarterly,Debit Card
2501,59,Male,No,Massachusetts,32,Bi-Weekly,Credit Card
2502,49,Male,No,West Virginia,30,Bi-Weekly,Cash
2503,46,Male,No,Idaho,17,Every 3 Months,Cash
2504,69,Male,No,Ohio,5,Bi-Weekly,PayPal
2505,56,Male,No,Rhode Island,31,Bi-Weekly,Credit Card
2506,27,Male,No,Illinois,43,Quarterly,PayPal
2507,57,Male,No,New York,19,Annually,Debit Card
2508,58,Male,No,Louisiana,32,Every 3 Months,PayPal
2509,23,Male,No,California,5,Bi-Weekly,Cash
2510,19,Male,No,Washington,9,Quarterly,PayPal
2511,40,Male,No,South Dakota,48,Weekly,Cash
2512,54,Male,No,Idaho,1,Quarterly,Debit Card
2513,50,Male,No,North Dakota,20,Monthly,Credit Card
2514,69,Male,No,Washington,42,Annually,Debit Card
2515,42,Male,No,Alaska,45,Bi-Weekly,Debit Card
2516,37,Male,No,Kansas,41,Monthly,Bank Transfer
2517,46,Male,No,Utah,36,Quarterly,Bank Transfer
2518,64,Male,No,Wyoming,10,Annually,Credit Card
2519,20,Male,No,Maine,31,Annually,PayPal
2520,40,Male,No,Michigan,21,Quarterly,Credit Card
2521,64,Male,No,Illinois,16,Every 3 Months,Bank Transfer
2522,29,Male,No,Minnesota,18,Every 3 Months,Debit Card
2523,20,Male,No,Massachusetts,20,Weekly,Cash
2524,43,Male,No,New Jersey,21,Annually,Cash
2525,60,Male,No,Kansas,23,Quarterly,Venmo
2526,39,Male,No,Kentucky,20,Weekly,PayPal
2527,47,Male,No,Rhode Island,30,Bi-Weekly,Bank Transfer
2528,19,Male,No,Illinois,33,Every 3 Months,Cash
2529,52,Male,No,Alabama,31,Monthly,Bank Transfer
2530,34,Male,No,Tennessee,48,Monthly,Cash
2531,25,Male,No,Massachusetts,28,Weekly,Debit Card
2532,43,Male,No,Texas,7,Every 3 Months,PayPal
2533,55,Male,No,Nebraska,4,Weekly,PayPal
2534,66,Male,No,Pennsylvania,49,Bi-Weekly,Venmo
2535,41,Male,No,Virginia,22,Weekly,PayPal
2536,47,Male,No,Vermont,39,Fortnightly,Bank Transfer
2537,51,Male,No,Oklahoma,45,Every 3 Months,Bank Transfer
2538,44,Male,No,Maine,30,Fortnightly,Debit Card
2539,18,Male,No,New Jersey,33,Bi-Weekly,Venmo
2540,33,Male,No,Massachusetts,24,Bi-Weekly,PayPal
2541,24,Male,No,New Jersey,11,Quarterly,PayPal
2542,33,Male,No,Washington,13,Every 3 Months,Venmo
2543,61,Male,No,Arkansas,27,Annually,PayPal
2544,27,Male,No,West Virginia,30,Bi-Weekly,Debit Card
2545,46,Male,No,Delaware,39,Quarterly,Cash
2546,38,Male,No,Texas,10,Annually,Bank Transfer
2547,63,Male,No,Texas,4,Quarterly,Venmo
2548,47,Male,No,Mississippi,16,Weekly,Bank Transfer
2549,42,Male,No,Texas,34,Monthly,Credit Card
2550,41,Male,No,Virginia,11,Every 3 Months,Credit Card
2551,53,Male,No,New Hampshire,30,Fortnightly,Credit Card
2552,29,Male,No,Minnesota,40,Annually,Cash
2553,61,Male,No,Maryland,13,Annually,Cash
2554,69,Male,No,Vermont,28,Every 3 Months,Cash
2555,51,Male,No,Kansas,49,Bi-Weekly,Bank Transfer
2556,24,Male,No,Idaho,23,Weekly,PayPal
2557,24,Male,No,Montana,4,Quarterly,PayPal
2558,70,Male,No,Oklahoma,17,Fortnightly,Venmo
2559,49,Male,No,California,24,Fortnightly,Cash
2560,48,Male,No,Mississippi,21,Every 3 Months,Venmo
2561,58,Male,No,California,17,Bi-Weekly,Debit Card
2562,32,Male,No,New York,22,Quarterly,Credit Card
2563,57,Male,No,Arizona,27,Fortnightly,Debit Card
2564,69,Male,No,Massachusetts,1,Every 3 Months,PayPal
2565,42,Male,No,Kentucky,27,Weekly,Debit Card
2566,30,Male,No,Vermont,8,Quarterly,Debit Card
2567,35,Male,No,Missouri,43,Quarterly,Credit Card
2568,19,Male,No,Michigan,24,Fortnightly,Venmo
2569,52,Male,No,Texas,29,Fortnightly,Cash
2570,42,Male,No,New York,10,Bi-Weekly,Debit Card
2571,36,Male,No,New Mexico,12,Fortnightly,Bank Transfer
2572,45,Male,No,Mississippi,48,Fortnightly,Credit Card
2573,54,Male,No,Washington,40,Quarterly,Debit Card
2574,54,Male,No,New Mexico,1,Annually,Bank Transfer
2575,27,Male,No,Florida,26,Fortnightly,Credit Card
2576,53,Male,No,Minnesota,9,Annually,Cash
2577,20,Male,No,New Hampshire,19,Quarterly,PayPal
2578,52,Male,No,Minnesota,37,Monthly,Debit Card
2579,54,Male,No,Vermont,3,Quarterly,Bank Transfer
2580,65,Male,No,Minnesota,40,Weekly,Venmo
2581,43,Male,No,Massachusetts,13,Quarterly,Cash
2582,57,Male,No,Wyoming,48,Monthly,Bank Transfer
2583,19,Male,No,South Dakota,4,Every 3 Months,Venmo
2584,69,Male,No,Oklahoma,9,Weekly,Bank Transfer
2585,26,Male,No,Florida,26,Bi-Weekly,PayPal
2586,57,Male,No,Wisconsin,19,Weekly,Venmo
2587,20,Male,No,Maine,1,Every 3 Months,Venmo
2588,55,Male,No,Connecticut,29,Every 3 Months,PayPal
2589,44,Male,No,Delaware,38,Bi-Weekly,Venmo
2590,52,Male,No,North Dakota,31,Annually,Bank Transfer
2591,57,Male,No,California,35,Annually,PayPal
2592,40,Male,No,New Mexico,40,Quarterly,Debit Card
2593,23,Male,No,Iowa,13,Quarterly,Cash
2594,36,Male,No,Colorado,9,Every 3 Months,Debit Card
2595,59,Male,No,Montana,25,Every 3 Months,Credit Card
2596,29,Male,No,Iowa,3,Bi-Weekly,Credit Card
2597,63,Male,No,Louisiana,35,Monthly,Venmo
2598,60,Male,No,Alabama,13,Bi-Weekly,Bank Transfer
2599,64,Male,No,Nevada,31,Annually,Credit Card
2600,63,Male,No,Vermont,48,Monthly,Credit Card
2601,21,Male,No,New York,6,Bi-Weekly,Debit Card
2602,61,Male,No,Mississippi,43,Monthly,PayPal
2603,65,Male,No,South Carolina,1,Quarterly,Venmo
2604,69,Male,No,Washington,8,Annually,Debit Card
2605,47,Male,No,Colorado,6,Weekly,Credit Card
2606,41,Male,No,Nevada,32,Fortnightly,Debit Card
2607,68,Male,No,Nevada,46,Bi-Weekly,Bank Transfer
2608,41,Male,No,Oklahoma,38,Every 3 Months,Bank Transfer
2609,42,Male,No,Mississippi,48,Fortnightly,PayPal
2610,66,Male,No,Arkansas,18,Bi-Weekly,Credit Card
2611,66,Male,No,West Virginia,25,Quarterly,Bank Transfer
2612,33,Male,No,Michigan,4,Fortnightly,Cash
2613,55,Male,No,Louisiana,27,Quarterly,Cash
2614,58,Male,No,South Dakota,14,Monthly,Cash
2615,18,Male,No,North Dakota,36,Fortnightly,Credit Card
2616,49,Male,No,Arizona,6,Quarterly,Venmo
2617,61,Male,No,Georgia,46,Annually,Bank Transfer
2618,31,Male,No,Idaho,29,Annually,Bank Transfer
2619,70,Male,No,Louisiana,12,Monthly,Credit Card
2620,68,Male,No,Connecticut,47,Weekly,Credit Card
2621,27,Male,No,Ohio,28,Annually,Venmo
2622,48,Male,No,Maine,21,Annually,PayPal
2623,63,Male,No,New Hampshire,15,Annually,Venmo
2624,49,Male,No,Massachusetts,38,Annually,Cash
2625,19,Male,No,South Dakota,19,Annually,Debit Card
2626,30,Male,No,Colorado,31,Weekly,Bank Transfer
2627,50,Male,No,Rhode Island,30,Every 3 Months,Bank Transfer
2628,66,Male,No,Missouri,40,Quarterly,PayPal
2629,25,Male,No,Wyoming,42,Bi-Weekly,Venmo
2630,61,Male,No,New Hampshire,25,Annually,Venmo
2631,29,Male,No,Maine,20,Quarterly,Bank Transfer
2632,53,Male,No,Connecticut,3,Weekly,PayPal
2633,24,Male,No,Alaska,14,Annually,Venmo
2634,51,Male,No,Alaska,32,Fortnightly,PayPal
2635,26,Male,No,North Carolina,20,Every 3 Months,Cash
2636,59,Male,No,Colorado,34,Fortnightly,PayPal
2637,41,Male,No,Utah,6,Annually,PayPal
2638,20,Male,No,Alabama,2,Annually,Credit Card
2639,22,Male,No,Hawaii,35,Annually,PayPal
2640,18,Male,No,New Hampshire,33,Quarterly,Debit Card
2641,30,Male,No,Indiana,45,Bi-Weekly,Debit Card
2642,25,Male,No,Vermont,20,Every 3 Months,Debit Card
2643,39,Male,No,Iowa,48,Annually,Debit Card
2644,49,Male,No,Maryland,37,Monthly,Credit Card
2645,25,Male,No,New Mexico,4,Every 3 Months,PayPal
2646,23,Male,No,Louisiana,24,Bi-Weekly,Bank Transfer
2647,33,Male,No,New Mexico,4,Every 3 Months,Cash
2648,60,Male,No,South Carolina,25,Annually,Debit Card
2649,51,Male,No,Illinois,14,Bi-Weekly,Venmo
2650,23,Male,No,Minnesota,14,Fortnightly,Credit Card
2651,20,Male,No,Oregon,46,Every 3 Months,PayPal
2652,51,Male,No,Tennessee,27,Quarterly,Venmo
2653,23,Female,No,Maryland,46,Monthly,Debit Card
2654,67,Female,No,Wisconsin,24,Every 3 Months,Credit Card
2655,23,Female,No,Idaho,4,Annually,Debit Card
2656,26,Female,No,Wyoming,2,Fortnightly,Credit Card
2657,52,Female,No,Indiana,29,Fortnightly,Bank Transfer
2658,52,Female,No,Texas,7,Fortnightly,PayPal
2659,52,Female,No,Ohio,39,Monthly,Bank Transfer
2660,35,Female,No,Kansas,46,Fortnightly,Bank Transfer
2661,24,Female,No,South Carolina,44,Annually,Debit Card
2662,43,Female,No,Michigan,20,Annually,Debit Card
2663,25,Female,No,Nebraska,44,Fortnightly,PayPal
2664,46,Female,No,Wisconsin,23,Annually,Credit Card
2665,22,Female,No,Illinois,37,Weekly,Debit Card
2666,70,Female,No,Louisiana,4,Weekly,Venmo
2667,49,Female,No,Ohio,14,Fortnightly,Bank Transfer
2668,48,Female,No,Maryland,31,Fortnightly,Venmo
2669,59,Female,No,Texas,9,Quarterly,Venmo
2670,39,Female,No,Illinois,31,Weekly,PayPal
2671,30,Female,No,Pennsylvania,26,Bi-Weekly,Venmo
2672,37,Female,No,Alabama,41,Every 3 Months,Cash
2673,56,Female,No,West Virginia,13,Annually,Debit Card
2674,67,Female,No,Nevada,4,Monthly,Cash
2675,40,Female,No,Florida,15,Every 3 Months,Debit Card
2676,24,Female,No,Virginia,38,Bi-Weekly,Cash
2677,43,Female,No,Kentucky,3,Fortnightly,Venmo
2678,45,Female,No,Connecticut,6,Every 3 Months,Debit Card
2679,33,Female,No,Montana,34,Bi-Weekly,Cash
2680,53,Female,No,Montana,7,Quarterly,Debit Card
2681,44,Female,No,Nebraska,21,Annually,PayPal
2682,23,Female,No,Massachusetts,17,Monthly,Bank Transfer
2683,59,Female,No,North Carolina,5,Every 3 Months,Venmo
2684,68,Female,No,Montana,21,Fortnightly,Cash
2685,46,Female,No,Washington,42,Bi-Weekly,Venmo
2686,56,Female,No,Virginia,49,Quarterly,Venmo
2687,40,Female,No,Georgia,33,Fortnightly,Venmo
2688,61,Female,No,Delaware,12,Bi-Weekly,Cash
2689,53,Female,No,West Virginia,18,Every 3 Months,Cash
2690,29,Female,No,Wyoming,47,Quarterly,Credit Card
2691,44,Female,No,New Mexico,18,Weekly,Venmo
2692,43,Female,No,Nebraska,48,Monthly,Bank Transfer
2693,40,Female,No,Washington,18,Every 3 Months,Venmo
2694,55,Female,No,Hawaii,46,Quarterly,Debit Card
2695,66,Female,No,Louisiana,34,Every 3 Months,Venmo
2696,50,Female,No,Tennessee,10,Bi-Weekly,Debit Card
2697,57,Female,No,South Dakota,12,Monthly,Credit Card
2698,42,Female,No,Delaware,36,Quarterly,Credit Card
2699,55,Female,No,Virginia,34,Quarterly,Venmo
2700,25,Female,No,Utah,49,Annually,Venmo
2701,22,Female,No,California,36,Weekly,Bank Transfer
2702,49,Female,No,Idaho,18,Fortnightly,Bank Transfer
2703,70,Female,No,Texas,39,Fortnightly,PayPal
2704,56,Female,No,Tennessee,34,Weekly,Bank Transfer
2705,52,Female,No,Tennessee,35,Weekly,Credit Card
2706,65,Female,No,Washington,1,Bi-Weekly,Debit Card
2707,24,Female,No,Alabama,48,Quarterly,Bank Transfer
2708,32,Female,No,Nebraska,19,Weekly,Cash
2709,57,Female,No,Alabama,44,Weekly,Debit Card
2710,35,Female,No,Illinois,9,Bi-Weekly,Debit Card
2711,69,Female,No,Wisconsin,3,Fortnightly,Debit Card
2712,30,Female,No,Nebraska,50,Monthly,Credit Card
2713,37,Female,No,North Dakota,7,Quarterly,Credit Card
2714,19,Female,No,Mississippi,20,Annually,PayPal
2715,53,Female,No,Iowa,16,Bi-Weekly,Debit Card
2716,25,Female,No,Mississippi,29,Fortnightly,Debit Card
2717,47,Female,No,Colorado,21,Weekly,Debit Card
2718,18,Female,No,Nebraska,19,Every 3 Months,Debit Card
2719,22,Female,No,Virginia,10,Bi-Weekly,Credit Card
2720,69,Female,No,Louisiana,4,Monthly,Venmo
2721,55,Female,No,Maryland,45,Quarterly,Debit Card
2722,19,Female,No,Minnesota,17,Fortnightly,Cash
2723,23,Female,No,Maine,22,Fortnightly,PayPal
2724,54,Female,No,Texas,3,Every 3 Months,Bank Transfer
2725,52,Female,No,Missouri,11,Fortnightly,Bank Transfer
2726,64,Female,No,Mississippi,4,Annually,Bank Transfer
2727,33,Female,No,Michigan,11,Bi-Weekly,Debit Card
2728,40,Female,No,Colorado,47,Fortnightly,Debit Card
2729,26,Female,No,Florida,17,Weekly,Credit Card
2730,31,Female,No,Montana,32,Monthly,Debit Card
2731,23,Female,No,Wisconsin,37,Annually,Bank Transfer
2732,52,Female,No,Wisconsin,44,Quarterly,PayPal
2733,21,Female,No,Delaware,27,Every 3 Months,Credit Card
2734,31,Female,No,North Carolina,46,Annually,Cash
2735,63,Female,No,New York,13,Bi-Weekly,Venmo
2736,46,Female,No,California,2,Bi-Weekly,Bank Transfer
2737,44,Female,No,Montana,45,Annually,PayPal
2738,57,Female,No,North Carolina,35,Every 3 Months,Venmo
2739,50,Female,No,Ohio,39,Every 3 Months,Bank Transfer
2740,33,Female,No,Alaska,39,Every 3 Months,Venmo
2741,19,Female,No,Pennsylvania,34,Fortnightly,Credit Card
2742,68,Female,No,Maine,41,Monthly,PayPal
2743,27,Female,No,Texas,47,Annually,PayPal
2744,61,Female,No,New Jersey,17,Quarterly,Debit Card
2745,38,Female,No,Wyoming,40,Monthly,Cash
2746,28,Female,No,Michigan,44,Bi-Weekly,Bank Transfer
2747,39,Female,No,Ohio,21,Every 3 Months,Bank Transfer
2748,18,Female,No,West Virginia,21,Every 3 Months,Debit Card
2749,24,Female,No,Virginia,16,Annually,Cash
2750,64,Female,No,Vermont,15,Annually,Venmo
2751,51,Female,No,Alaska,26,Every 3 Months,Cash
2752,27,Female,No,Minnesota,50,Monthly,Venmo
2753,48,Female,No,Colorado,30,Bi-Weekly,Cash
2754,69,Female,No,Rhode Island,48,Quarterly,Bank Transfer
2755,59,Female,No,New Jersey,21,Bi-Weekly,PayPal
2756,59,Female,No,Nevada,18,Annually,Venmo
2757,42,Female,No,Minnesota,41,Monthly,Bank Transfer
2758,39,Female,No,Delaware,11,Monthly,Cash
2759,32,Female,No,Illinois,8,Bi-Weekly,Debit Card
2760,68,Female,No,Washington,42,Every 3 Months,Credit Card
2761,41,Female,No,Alaska,41,Bi-Weekly,Bank Transfer
2762,31,Female,No,Michigan,3,Every 3 Months,Venmo
2763,58,Female,No,Georgia,10,Every 3 Months,Bank Transfer
2764,28,Female,No,West Virginia,35,Quarterly,Venmo
2765,63,Female,No,Arizona,2,Weekly,Credit Card
2766,64,Female,No,Colorado,24,Quarterly,Cash
2767,66,Female,No,Tennessee,47,Monthly,Venmo
2768,31,Female,No,Iowa,31,Monthly,Credit Card
2769,55,Female,No,Kansas,28,Bi-Weekly,Venmo
2770,32,Female,No,Oklahoma,13,Weekly,PayPal
2771,50,Female,No,Nebraska,22,Quarterly,PayPal
2772,58,Female,No,Maryland,12,Fortnightly,Cash
2773,18,Female,No,Pennsylvania,10,Every 3 Months,Credit Card
2774,39,Female,No,Arizona,45,Quarterly,Credit Card
2775,56,Female,No,Oklahoma,42,Quarterly,Bank Transfer
2776,37,Female,No,Montana,16,Weekly,Venmo
2777,46,Female,No,Wyoming,6,Annually,Debit Card
2778,52,Female,No,Idaho,28,Every 3 Months,Debit Card
2779,70,Female,No,Pennsylvania,24,Bi-Weekly,Cash
2780,61,Female,No,Montana,14,Fortnightly,Bank Transfer
2781,33,Female,No,Ohio,29,Fortnightly,Bank Transfer
2782,65,Female,No,Mississippi,33,Weekly,Venmo
2783,41,Female,No,Idaho,30,Annually,PayPal
2784,19,Female,No,Virginia,26,Quarterly,Credit Card
2785,33,Female,No,Idaho,12,Every 3 Months,Bank Transfer
2786,53,Female,No,Louisiana,13,Monthly,Credit Card
2787,54,Female,No,Colorado,41,Every 3 Months,PayPal
2788,36,Female,No,West Virginia,4,Fortnightly,Cash
2789,56,Female,No,Rhode Island,2,Annually,Cash
2790,28,Female,No,North Carolina,28,Bi-Weekly,Cash
2791,34,Female,No,Maine,24,Annually,Cash
2792,43,Female,No,Iowa,14,Fortnightly,Credit Card
2793,54,Female,No,Kentucky,11,Weekly,Debit Card
2794,37,Female,No,Massachusetts,27,Bi-Weekly,Bank Transfer
2795,33,Female,No,New York,7,Fortnightly,PayPal
2796,33,Female,No,Nebraska,49,Annually,Bank Transfer
2797,55,Female,No,Oklahoma,21,Annually,Cash
2798,63,Female,No,Oklahoma,10,Every 3 Months,PayPal
2799,52,Female,No,Rhode Island,37,Weekly,Credit Card
2800,23,Female,No,Maine,9,Every 3 Months,Credit Card
2801,70,Female,No,Arkansas,14,Bi-Weekly,PayPal
2802,64,Female,No,New Mexico,30,Annually,Cash
2803,22,Female,No,Hawaii,42,Fortnightly,Bank Transfer
2804,46,Female,No,Idaho,31,Monthly,Credit Card
2805,65,Female,No,South Carolina,48,Every 3 Months,Credit Card
2806,18,Female,No,Nevada,48,Quarterly,Cash
2807,45,Female,No,South Carolina,50,Annually,PayPal
2808,56,Female,No,Maryland,10,Fortnightly,Debit Card
2809,49,Female,No,Tennessee,45,Every 3 Months,Credit Card
2810,66,Female,No,Arkansas,27,Quarterly,Debit Card
2811,27,Female,No,Arizona,10,Fortnightly,Credit Card
2812,69,Female,No,Ohio,19,Quarterly,PayPal
2813,66,Female,No,North Dakota,1,Every 3 Months,Debit Card
2814,45,Female,No,Vermont,39,Quarterly,Debit Card
2815,31,Female,No,Minnesota,14,Monthly,Venmo
2816,33,Female,No,Idaho,40,Every 3 Months,Cash
2817,43,Female,No,Maryland,45,Weekly,Bank Transfer
2818,25,Female,No,South Carolina,6,Weekly,Credit Card
2819,46,Female,No,California,12,Annually,Venmo
2820,67,Female,No,Georgia,19,Monthly,Credit Card
2821,26,Female,No,Vermont,5,Bi-Weekly,Venmo
2822,35,Female,No,Georgia,37,Monthly,Credit Card
2823,61,Female,No,New Jersey,33,Quarterly,PayPal
2824,26,Female,No,Utah,47,Bi-Weekly,Venmo
2825,39,Female,No,Utah,49,Quarterly,Debit Card
2826,69,Female,No,North Carolina,28,Annually,Cash
2827,32,Female,No,Florida,23,Annually,Debit Card
2828,20,Female,No,Wisconsin,11,Bi-Weekly,Credit Card
2829,25,Female,No,Tennessee,33,Quarterly,Credit Card
2830,56,Female,No,Arizona,47,Weekly,PayPal
2831,63,Female,No,Oregon,13,Every 3 Months,Credit Card
2832,34,Female,No,Virginia,4,Weekly,Cash
2833,29,Female,No,Maryland,40,Quarterly,Cash
2834,43,Female,No,Arkansas,19,Monthly,PayPal
2835,39,Female,No,Texas,17,Weekly,Credit Card
2836,33,Female,No,Vermont,7,Annually,Credit Card
2837,51,Female,No,Wyoming,21,Bi-Weekly,Venmo
2838,65,Female,No,Alabama,44,Weekly,Venmo
2839,51,Female,No,Maine,2,Weekly,Venmo
2840,70,Female,No,South Dakota,30,Monthly,Cash
2841,40,Female,No,West Virginia,41,Annually,Bank Transfer
2842,19,Female,No,Ohio,31,Weekly,Credit Card
2843,28,Female,No,Arizona,48,Quarterly,Cash
2844,51,Female,No,Ohio,41,Weekly,Cash
2845,32,Female,No,New Mexico,42,Annually,Venmo
2846,26,Female,No,South Dakota,39,Every 3 Months,Cash
2847,50,Female,No,Oklahoma,15,Bi-Weekly,Cash
2848,68,Female,No,Connecticut,3,Every 3 Months,Venmo
2849,33,Female,No,Wisconsin,28,Quarterly,Debit Card
2850,56,Female,No,New Hampshire,27,Bi-Weekly,Credit Card
2851,57,Female,No,Nebraska,36,Annually,Credit Card
2852,58,Female,No,Nevada,42,Monthly,Bank Transfer
2853,40,Female,No,New York,30,Weekly,Credit Card
2854,37,Female,No,Pennsylvania,9,Weekly,Cash
2855,36,Female,No,Delaware,25,Monthly,Debit Card
2856,29,Female,No,Mississippi,33,Quarterly,Debit Card
2857,65,Female,No,Iowa,31,Monthly,Debit Card
2858,44,Female,No,Utah,35,Monthly,Venmo
2859,34,Female,No,Maryland,46,Monthly,Cash
2860,31,Female,No,Utah,29,Annually,Venmo
2861,28,Female,No,Rhode Island,49,Weekly,PayPal
